Company,Page,Category,Verbatim Claim,English Translation,Language,Confidence,GPT Valid Claim,Text Verified,Environmental Relevance,Company Attributed,Complete Claim,Exclusion Reason,GPT Notes,Page URL,Source File,EMAS Verified,EU Organic Verified,B Corp Verified,Bord Bia Verified,Biopartenaire Verified,BioED Verified,ECGT Label,ECGT Rule Triggered,ECGT Explanation,ECGT Review Flag
Danival,About,general,deux passionnés de cuisine et fervents défenseurs de l'Agriculture Biologique.,two cooking enthusiasts and fervent defenders of Organic Agriculture.,FR,0.75,Yes,Yes,Yes,Yes,Yes,,Faithful statement about supporting organic agriculture; attributable to the company and complete.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN - factual company history/founding story, no registry confirmation required","This claim describes the founders' personal passion and philosophy ('two food enthusiasts and fervent defenders of organic agriculture') as background company narrative, not an environmental performance claim or certification assertion. Per STEP 2 GREEN criteria, factual statements about company founding, structure, and origin do not require registry confirmation — they are not verifiable environmental claims being checked against independent standards. The confirmed BIOPARTENAIRE and BioED registries provide additional credibility, but the GREEN classification rests on the claim type itself (founding story), not on registry matching.",No
Danival,About,general,"Au fil de 30 ans de créations culinaires, l'équipe s'agrandit et la gamme de produits bio DANIVAL s'enrichit de nouvelles recettes tout en continuant à défendre avec passion et conviction les valeurs d'une bio engagée.","Over 30 years of culinary creations, the team has grown and the DANIVAL organic product range has expanded with new recipes while continuing to passionately and convincingly defend the values of committed organics.",FR,0.75,Yes,Yes,Yes,Yes,Yes,,Accurately reflects the company's bio/organic positioning and values.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,GREEN - factual company history and foundational values statement with confirmed relevant registry,"The claim describes the company's 30-year founding story, team growth, product range expansion, and core values commitment to 'bio engagée' — these are factual background statements about company structure and history, not performance claims requiring independent verification. The company holds confirmed BIOPARTENAIRE and BioED certifications, which are the relevant registries for organic/bio claims. Under STEP 2 GREEN criterion, factual company history and structure statements do not require registry confirmation because they are not environmental performance claims being verified; they are background facts. The confirmed bio certifications provide additional credibility alignment.",No
Danival,About,certification,"Daniel et Valérie Gevaert créent DANIVAL, une petite conserverie 100% BIO, au Moulin d'Andiran, en pleine campagne dans le Sud-Ouest de la France.","Daniel and Valérie Gevaert create DANIVAL, a small 100% ORGANIC cannery, at the Moulin d'Andiran, in the heart of the countryside in South-West France.",FR,0.9,Yes,Yes,Yes,Yes,Yes,,Company history statement describing a 100% organic conserverie; complete and attributable.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN - concrete verifiable fact (company founding story, named founders, specific location, date context) with TYPE-MATCHING registry confirmed (BIOPARTENAIRE/BioED confirm organic status)","The claim describes factual company history (who founded it, when, where, what they created) combined with a specific organic certification assertion ('100% BIO'). This is a concrete, verifiable fact about the company's structure and origin, not a vague environmental performance claim. The registry evidence confirms BIOPARTENAIRE and BioED — both of which verify organic/bio status — matching the '100% BIO' assertion precisely. Factual company history does not require independent certification to be GREEN, but when the organic claim is made and the matching registry is confirmed, the classification is clearly GREEN.",No
Danival,About,certification,fabrication des premiers produits certifiés biologiques,manufacture of the first certified organic products,FR,0.9,Yes,Yes,Yes,Yes,Yes,,Matches the page text about first certified organic products.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,GREEN - specific claim with TYPE-MATCHING registry confirmed,"The claim names a specific, concrete action ('fabrication des premiers produits certifiés biologiques' — manufacture of first certified organic products) and references organic certification. The registry evidence confirms BIOPARTENAIRE and BioED, both of which are organic certification schemes that directly verify organic status claims. The registry type matches the claim type, satisfying the GREEN criterion for specific detail + type-matching confirmed certification.",No
Danival,About,sourcing,"Daniel est agriculteur et cultive les fruits et les légumes bio dans le Lot-et-Garonne, tandis que Valérie est aux fourneaux et confectionne les premières conserves bio DANIVAL (compotes Dani'Pom, légumes cuisinés, produits japonais), à partir des ingrédients locaux.","Daniel is a farmer and grows organic fruits and vegetables in Lot-et-Garonne, while Valérie is in the kitchen and prepares the first DANIVAL organic preserves (Dani'Pom compotes, cooked vegetables, Japanese products), from local ingredients.",FR,0.9,Yes,Yes,Yes,Yes,Yes,,Faithful sourcing claim about organic fruits and vegetables and local ingredients.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN - concrete, verifiable facts about company history, structure, and named actions with type-matching registry confirmed","The claim describes factual company origin (Daniel as farmer, Valérie as processor), specific location (Lot-et-Garonne), named product lines (Dani'Pom compotes, cooked vegetables, Japanese products), and use of local ingredients. These are concrete, verifiable facts about company structure and sourcing practice. The claim explicitly names organic status ('fruits et légumes bio', 'conserves bio DANIVAL', 'ingrédients bio'), and BIOPARTENAIRE and BioED are both confirmed organic certifications that type-match this organic claim. Under STEP 2 GREEN criterion, a concrete, verifiable fact with type-matching registry confirmation qualifies as GREEN.",No
Danival,About,sourcing,"Ils mettent en place des partenariats avec les agriculteurs de la région pour développer les approvisionnements de fruits, légumes, soja, et choisissent le réseau des magasins bio et diététiques pour commercialiser leurs produits, partout en France.","They establish partnerships with local farmers to develop supplies of fruits, vegetables, and soy, and choose the network of organic and health food stores to market their products throughout France.",FR,0.85,Yes,Yes,Yes,Yes,Yes,,Describes partnerships with regional farmers and use of bio/diététique retail channels.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN - Specific concrete actions (named partnerships with regional farmers, named product categories, named distribution channel) + TYPE-MATCHING registry confirmed (BIOPARTENAIRE, BioED)","The claim describes specific, verifiable actions: establishing partnerships with regional farmers for fruit/vegetable/soy supply and choosing organic/dietary retail networks for distribution across France. These are concrete sourcing commitments with named actors and distribution strategy. The company holds confirmed BIOPARTENAIRE and BioED certification, both of which are organic-focused registries that verify sourcing practices and supply chain claims of this type. The specificity and TYPE-MATCHING registry confirmation together satisfy GREEN criteria.",No
Danival,About,sourcing,"DANIVAL renforce son partenariat avec ses producteurs, en leur garantissant un prix d'achat des matières premières au-dessus du cours du marché, et monte avec eux les premières filières bio locales dédiées aux légumes du soleil (courgettes, aubergines et poivrons) pour la confection des légumes cuisinés, et au soja pour la fabrication des produits japonais.","DANIVAL strengthens its partnership with its producers, guaranteeing them a purchase price for raw materials above market rates, and builds with them the first local organic supply chains dedicated to sun vegetables (courgettes, aubergines and peppers) for cooked vegetables, and soy for Japanese products.",FR,0.9,Yes,Yes,Yes,Yes,Yes,,Accurately reflects local organic supply chains and fairer purchasing terms.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN — concrete, verifiable facts AND type-matching registry confirmed (BIOPARTENAIRE, BioED)","The claim names specific, verifiable actions: guaranteed above-market prices for suppliers, development of local organic supply chains for named vegetables (courgettes, aubergines, poivrons) and soy. These are concrete commitments describing real sourcing behaviour. The registry evidence confirms BIOPARTENAIRE and BioED certifications, both of which verify organic status and sustainable supply-chain practices — the exact type of claim being made. The claim satisfies the GREEN criterion: specific detail + type-matching registry confirmed.",No
Danival,About,general,elle affine avec rigueur et passion les différentes variétés de misos selon un procédé de fabrication lent et naturel,she rigorously and passionately refines the different varieties of misos according to a slow and natural manufacturing process,FR,0.7,No,Yes,No,Yes,Yes,NOT_ENVIRONMENTAL,This is about miso production method; 'lent et naturel' is not sufficiently environmental in this context.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,AMBER,AMBER - specific action named ('procédé de fabrication lent et naturel') but no TYPE-MATCHING registry confirmed,"The claim describes a concrete manufacturing process (slow, natural method) applied to miso varieties, which is a specific behaviour/commitment beyond a bare tagline. However, the confirmed registries (BIOPARTENAIRE, BioED) do not specifically verify claims about manufacturing process or slowness — they certify organic/fair-trade status. The claim itself does not reference organic certification, so registry confirmation of organic status does not type-match this particular assertion about method. AMBER applies: specific but unverified by a matching independent standard.",No
Danival,About,sourcing,"A une époque où le commerce équitable n'existait pas encore en France, DANIVAL est l'une des premières entreprises bio à formaliser ses engagements auprès de ses agriculteurs partenaires au travers d'une Charte de commerce solidaire, garantissant une rémunération juste et des volumes stables pendant 3 ans pour ses filières bio locales (Lot-et-Garonne).","At a time when fair trade did not yet exist in France, DANIVAL was one of the first organic companies to formalise its commitments to its partner farmers through a Solidarity Trade Charter, guaranteeing fair remuneration and stable volumes for 3 years for its local organic supply chains (Lot-et-Garonne).",FR,0.85,Yes,Yes,Yes,Yes,Yes,,Company claim about solidarity commerce and fair remuneration for local bio filières.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN - STEP 2: Concrete, verifiable fact with type-matching registry confirmed","The claim names a specific, dated action (3-year contracts with named geographic origin: Lot-et-Garonne), describes a named initiative (Charte de commerce solidaire), and asserts measurable outcomes (fair pricing, volume stability). BIOPARTENAIRE is confirmed for this company and is the type-matching registry for fair-trade/solidarity commerce claims in organic sourcing. The claim does not depend on EU Organic certification alone—it is about fair-trade practice—and BIOPARTENAIRE directly verifies this kind of commitment.",No
Danival,About,sourcing,"Reconnu comme un acteur engagé dans le développement de l'agriculture biologique en France et sur son territoire, DANIVAL est approché par un collectif d'éleveurs bio du Lot-et-Garonne, qui n'arrivent pas à écouler leur viande de boeuf sur le marché bio. L'entreprise aide les éleveurs à convaincre un atelier de découpe local de se convertir en bio et crée avec eux la filière de bœuf bio locale (Lot-et-Garonne) pour la confection de ses produits phares : les ravioli au boeuf et le chili con carne.","Recognised as a committed player in the development of organic agriculture in France and in its territory, DANIVAL was approached by a collective of organic cattle farmers from Lot-et-Garonne, who were struggling to sell their beef on the organic market. The company helps the farmers convince a local cutting facility to convert to organic and creates with them the local organic beef supply chain (Lot-et-Garonne) for its flagship products: beef ravioli and chili con carne.",FR,0.9,Yes,Yes,Yes,Yes,Yes,,Faithful claim about creating a local organic beef supply chain.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN - Concrete, verifiable facts (named supplier, specific action, measurable outcome, location) with type-matching registry confirmed","The claim describes a specific, documented initiative: DANIVAL identified a named group of organic beef farmers in Lot-et-Garonne, helped them convert a local cutting facility to organic certification, and created a named local supply chain (Lot-et-Garonne) for two named products (beef ravioli and chili con carne). This is a concrete action with named stakeholders, location, and outcome. The registry confirms BIOPARTENAIRE and BioED — both of which certify organic status and supply chain integrity — which directly verify the organic sourcing and supply chain development claim being made.",No
Danival,About,sourcing,"DANIVAL s'engage auprès de nouveaux producteurs bio français et crée avec eux la filière légumineuses pour s'approvisionner en lentilles, haricots rouges, haricots blancs, flageolets, pois chiches, pour la confection de ses légumes au naturel et de ses Graines Express.","DANIVAL commits to new French organic producers and creates with them the legume supply chain to source lentils, red beans, white beans, flageolet beans, chickpeas, for the preparation of its natural vegetables and its Graines Express.",FR,0.9,Yes,Yes,Yes,Yes,Yes,,Accurate sourcing claim regarding new French organic producers and legume supply chain.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN - Specific, concrete action + type-matching registry confirmed (BIOPARTENAIRE)","The claim names specific actions (engaging with new French organic producers, creating a legume supply chain) and specific products (lentils, red beans, white beans, flageolets, chickpeas) with concrete sourcing commitments. BIOPARTENAIRE is confirmed for this company and is the appropriate registry for organic sourcing claims in France. The claim is substantive, verifiable, and directly supported by the type-matching certification.",No
Danival,About,certification,"L'exemplarité de sa démarche solidaire avec les agriculteurs locaux permet à DANIVAL d'obtenir la labellisation BIOPARTENAIRE pour sa filière « Légumes du Soleil », et de renforcer ainsi ses engagements auprès de ses producteurs partenaires.","The exemplary nature of its solidarity approach with local farmers enables DANIVAL to obtain the BIOPARTENAIRE certification for its 'Sun Vegetables' supply chain, thereby strengthening its commitments to its partner producers.",FR,0.95,Yes,Yes,Yes,Yes,Yes,,Valid certification/label claim about BIOPARTENAIRE for a company filière.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,GREEN — Specific claim referencing named certification AND TYPE-MATCHING registry confirmed,"The claim names a specific action (obtaining BIOPARTENAIRE certification for a named product line 'Légumes du Soleil') and identifies a concrete commitment (strengthening partnerships with local producers). Registry evidence confirms BIOPARTENAIRE is held by this company, and BIOPARTENAIRE is the exact scheme named in the claim — type-matching registry confirmation applies. This satisfies the GREEN criterion: specific detail + matching registry confirmed.",No
Danival,About,certification,"Le label BIOPARTENAIRE® devient le premier label de l'histoire à associer agriculture biologique et commerce équitable dans le même cahier des charges en 2002. C'est aussi le seul label Bio & équitable dédié au réseau des magasins spécialisés biologiques, et qui garantit le respect des Biopartenariats en France et dans le monde, avec des contrôles par un organisme indépendant à chaque étape de la chaîne.","The BIOPARTENAIRE® label became in 2002 the first label in history to combine organic agriculture and fair trade in the same specification. It is also the only Bio & fair trade label dedicated to the network of specialist organic stores, guaranteeing compliance with Biopartnerships in France and worldwide, with checks by an independent body at each stage of the chain.",FR,0.95,No,Yes,Yes,No,Yes,NOT_COMPANY_ATTRIBUTED,"This is a general explanatory statement about the label BIOPARTENAIRE, not a direct company claim.",https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,GREEN — Specific claim referencing named certification (BIOPARTENAIRE) AND TYPE-MATCHING registry confirmed for that specific certification,"The claim describes concrete, verifiable facts about BIOPARTENAIRE's history (first label combining organic and fair trade in 2002), scope (dedicated to specialist organic retailers), and governance (independent verification at each chain stage). The registry evidence explicitly confirms BIOPARTENAIRE certification for this company. The claim names a specific certification and the matching registry type is confirmed, satisfying the GREEN criterion under STEP 2 and BOUNDARY rule 2.",No
Danival,About,packaging,"Conscient que les emballages en plastique (de type sachets, gourdes ou coupelles) ne sont pas facilement recyclables, DANIVAL décide de créer et de financer sa propre filière de recyclage en partenariat avec TerraCycle® visant à créer pour les consommateurs des points de collecte dans les magasins bio.","Aware that plastic packaging (such as sachets, pouches or cups) is not easily recyclable, DANIVAL decides to create and fund its own recycling stream in partnership with TerraCycle® aimed at creating collection points for consumers in organic stores.",FR,0.95,Yes,Yes,Yes,Yes,Yes,,Company claim about creating a recycling stream for plastic packaging.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,AMBER,"AMBER - specific action named (partnership with named third party, concrete commitment to fund and create collection points) BUT registry confirmed does NOT match the claim type (BIOPARTENAIRE/BioED verify organic/bio status, not packaging recyclability or recycling infrastructure partnerships)","The claim describes a specific, verifiable commitment: DANIVAL is creating and funding its own recycling stream in partnership with TerraCycle® to establish collection points in bio stores. This is concrete behavioural detail (named partner, named action, named beneficiary outcome), which triggers AMBER minimum. However, the confirmed registries (BIOPARTENAIRE, BioED) certify organic/biological product status, not packaging recyclability claims or recycling programme partnerships — they are type-mismatched. The claim requires independent verification of the recycling partnership itself, which is not confirmed in the tracked registries.",Yes
Danival,About,general,"Investie dans une démarche environnementale globale depuis sa création, DANIVAL souhaite aller plus loin dans le développement de l'agriculture biologique et dans le développement durable, et choisit le référentiel Bioentreprisedurable® créé par le SYNABIO pour les entreprises de la bio, pour structurer et valoriser ses engagements RSE.","Committed to a comprehensive environmental approach since its creation, DANIVAL wishes to go further in the development of organic agriculture and sustainable development, and chooses the Bioentreprisedurable® framework created by SYNABIO for organic companies, to structure and enhance its CSR commitments.",FR,0.85,Yes,Yes,Yes,Yes,Yes,,General environmental/RSE claim clearly attributable to the company.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,GREEN - Specific commitment + TYPE-MATCHING registry confirmed (BioED),"The claim names a specific, concrete commitment: adoption of the Bioentreprisedurable® framework (created by SYNABIO) to structure and communicate RSE commitments within organic agriculture. The registry evidence confirms BioED (Bioentreprise Durable), which is the French equivalent scheme and directly verifies this type of organic business sustainability commitment. The claim describes a named action already undertaken ('choisit le référentiel') with a verifiable third party (SYNABIO), and the matching registry is confirmed.",Yes
Danival,About,certification,DANIVAL participe à son premier audit et obtient avec succès la certification Bioentreprisedurable® par Ecocert.,DANIVAL participates in its first audit and successfully obtains the Bioentreprisedurable® certification by Ecocert.,FR,0.95,Yes,Yes,Yes,Yes,Yes,,Faithful certification claim about Bioentreprisedurable®.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,GREEN - Claim references a specific certification AND registry confirms THAT SPECIFIC certification; type-matching registry confirmed,"The claim names 'certification Bioentreprisedurable® par Ecocert' as a concrete action already achieved ('obtient avec succès'). The registry evidence confirms BioED (Bioentreprise Durable), which is the French-language name for this certification scheme. The certification named in the claim matches the confirmed registry, satisfying the type-matching requirement for GREEN classification.",No
Danival,About,sourcing,"DANIVAL développe deux nouvelles filières biologiques françaises : la filière quinoa de Vendée avec ses producteurs de légumineuses partenaires, la filière Pomme Golden dans le Sud-Ouest, avec un couple d'arboriculteurs, respectant le principe de la biodynamie.","DANIVAL develops two new French organic supply chains: the Vendée quinoa supply chain with its partner legume producers, and the Golden Apple supply chain in the South-West, with a couple of fruit growers following the principles of biodynamics.",FR,0.9,Yes,Yes,Yes,Yes,Yes,,Accurate sourcing/biodynamic claim about French supply chains.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN — Specific, concrete actions named (two named French sourcing filières with named crops, named regions, named partner types) AND TYPE-MATCHING registry confirmed (BIOPARTENAIRE/BioED confirm organic/biodynamic sourcing)","The claim names specific, verifiable facts: two named French organic supply chains (Vendée quinoa with legume producers; Southwest Golden apples with a farming couple), explicit commitment to biodynamic principles, and named locations. BIOPARTENAIRE and BioED are confirmed for this company and are the relevant registries for verifying organic and biodynamic sourcing claims in France. The claim is concrete, sourcing-focused, and backed by the type-matching confirmed certification.",No
Danival,About,certification,"Pour ses 30 ans, DANIVAL se consacre à la construction de sa stratégie RSE, avec la consultation de ses parties prenantes, et inscrit ses engagements RSE au cœur de sa mission d'entreprise. DANIVAL renouvelle sa labellisation Bioentreprisedurable® pour la 4ème année consécutive.","For its 30th anniversary, DANIVAL dedicates itself to building its CSR strategy, consulting its stakeholders, and places its CSR commitments at the heart of its corporate mission. DANIVAL renews its Bioentreprisedurable® certification for the 4th consecutive year.",FR,0.9,Yes,Yes,Yes,Yes,Yes,,Company strategy and recurring certification/labelling claim.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,GREEN — Specific claim with TYPE-MATCHING registry confirmed (BIOPARTENAIRE/BioED for organic/bio certification),"The claim names a specific certification renewal ('labellisation Bioentreprisedurable® pour la 4ème année consécutive') and provides concrete detail (4 consecutive years). The registry evidence confirms BIOPARTENAIRE and BioED are held by this company, which directly verify bio/organic certifications — the exact type of claim being made. The claim also includes a concrete behaviour (RSE strategy construction, stakeholder consultation, renewal of certification), satisfying the specificity requirement for GREEN.",No
Danival,About,certification,"En Juillet 2020, DANIVAL intègre la société française Ecotone (première entreprise alimentaire labellisée BCORP® et Bioentreprisedurable®), ce qui permet de conforter sa démarche RSE et de continuer à progresser avec ses parties prenantes.","In July 2020, DANIVAL joins the French company Ecotone (the first food company to be certified BCORP® and Bioentreprisedurable®), which strengthens its CSR approach and allows it to continue progressing with its stakeholders.",FR,0.95,No,Yes,Yes,No,Yes,NOT_COMPANY_ATTRIBUTED,"The statement is about Ecotone, a separate company, not DANIVAL's own claim.",https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,GREEN — Specific commitment with TYPE-MATCHING registry confirmed,"The claim names a specific, concrete action (DANIVAL's integration into Ecotone in July 2020) and references two named certifications (B Corp and Bioentreprisedurable). The registry evidence confirms BioED (Bioentreprisedurable) for this company, which is the TYPE-MATCHING certification for this claim. The specificity of the date, named company, and verified certification satisfies the GREEN criterion: concrete verifiable fact + matching registry confirmed.",Yes
Danival,About,biodiversity,"En Novembre 2020, Ecotone adopte le statut d'entreprise à mission dans ses statuts d'entreprise afin de renforcer ses engagements pour « nourrir la biodiversité ».","In November 2020, Ecotone adopts the status of a mission-driven company in its corporate statutes in order to strengthen its commitments to 'nourishing biodiversity'.",FR,0.9,No,Yes,Yes,No,Yes,NOT_COMPANY_ATTRIBUTED,"This describes Ecotone's mission, not a DANIVAL company claim.",https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,GREEN,"GREEN — concrete, verifiable fact (named action, specific date, named commitment) with company holding confirmed relevant certifications","The claim states a specific, dated action (November 2020, adoption of 'entreprise à mission' status) with a named commitment ('nourrir la biodiversité' / nurturing biodiversity). This is a concrete, verifiable company fact — a change to legal status — not a vague assertion. The company holds confirmed BIOPARTENAIRE and BioED certifications, both of which verify organic and biodiversity-related practices. The claim describes a structural commitment to biodiversity, which aligns with the scope of these confirmed registries.",No
Danival,About,general,"Soucieuse de progresser dans une démarche d'amélioration continue et d'agir pour la transition alimentaire et écologique, DANIVAL va plus loin et s'engage dans des actions symboli","Keen to progress in a continuous improvement approach and to act for the food and ecological transition, DANIVAL goes further and commits to symbolic actions [text truncated]",FR,0.8,No,Yes,Yes,Yes,No,INCOMPLETE_FRAGMENT,The extracted text is cut off mid-sentence and is not fully assessable.,https://danival.fr/notre-histoire/,danival.json,No,No,No,No,Yes,Yes,AMBER,"AMBER - specific commitment named but claim is incomplete/cut off; company holds confirmed certification (BIOPARTENAIRE, BioED) but neither matches the organic/biodynamic claims typically verified by those schemes","The claim names a specific commitment to 'continuous improvement' and 'ecological transition actions' with some detail (named company, named initiatives), placing it above the bare-tagline threshold and into AMBER territory. However, the claim appears truncated ('actions symboli[ques]'), making full assessment of specificity difficult. The confirmed registries (BIOPARTENAIRE, BioED) provide a credibility floor for organic/sustainable claims, supporting AMBER rather than RED, but neither registry type-matches typical 'ecological transition' commitments unless those are tied to organic production — a connection the incomplete text does not explicitly establish.",Yes
Danival,Sustainability,general,L'entreprise travaille donc à réduire l'impact de son activité,The company therefore works to reduce the impact of its activity,FR,0.8,Yes,Yes,Yes,Yes,Yes,,Faithful company statement about reducing the environmental impact of its activity.,https://danival.fr/nos-engagements/la-protection-de-lenvironnement-et-de-la-biodiversite/,danival.json,No,No,No,No,Yes,Yes,AMBER,AMBER - specific commitment named but no type-matching registry confirmed,"The claim names a concrete commitment ('working to reduce the impact of its activity') with behavioural substance, placing it above bare tagline status. However, neither BIOPARTENAIRE nor BioED certifications specifically verify environmental impact reduction claims of this general type — they certify organic/fair-trade status, not broad environmental management commitments. The claim therefore needs independent evidence (such as EMAS confirmation, which is not confirmed here) to substantiate the stated commitment.",No
Danival,Sustainability,waste,La réduction et le recyclage des déchets : une trentaine de déchets différents sont triés pour les recycler ou les revaloriser au maximum. Les déchets organiques sont par exemple adressés à une filière de méthanisation.,"Waste reduction and recycling: around thirty different types of waste are sorted to be recycled or recovered as much as possible. Organic waste, for example, is sent to a methanisation channel.",FR,0.95,Yes,Yes,Yes,Yes,Yes,,"Accurately reflects the page's waste reduction and recycling claim, including organic waste to methanization.",https://danival.fr/nos-engagements/la-protection-de-lenvironnement-et-de-la-biodiversite/,danival.json,No,No,No,No,Yes,Yes,AMBER,"AMBER – Specific concrete actions named (sorting ~30 waste types, organic waste to anaerobic digestion) but no TYPE-MATCHING registry confirmed for waste management/circular economy claims","The claim describes verifiable, detailed waste-reduction practices (named action, specific process, measurable outcome) that exceed bare tagline substance. However, the confirmed registries (BIOPARTENAIRE, BioED) are organic/certification-focused and do not specifically verify waste management or circular economy claims. EMAS, which would be the relevant environmental management standard, is not confirmed. The claim therefore meets the specificity threshold for AMBER (detailed behaviour named) but lacks the type-matching independent verification needed for GREEN.",No
Danival,Sustainability,water,La filtration des eaux usées : l'entreprise se dote d'une station d'épuration écologique qui utilise le procédé de filtration par rhizophère.,Wastewater filtration: the company is equipping itself with an ecological wastewater treatment plant that uses the rhizosphere filtration process.,FR,0.95,Yes,Yes,Yes,Yes,Yes,,Faithful claim about wastewater filtration and ecological treatment using rhizosphere filtration.,https://danival.fr/nos-engagements/la-protection-de-lenvironnement-et-de-la-biodiversite/,danival.json,No,No,No,No,Yes,Yes,AMBER,AMBER – Specific action named (ecological wastewater treatment station using rhizofiltration process) but no type-matching registry confirmed,"The claim describes a concrete, verifiable action (installation of an ecological treatment station with a named filtration method), which satisfies the specificity threshold. However, the confirmed registries (BIOPARTENAIRE, BioED) are organic/biodiversity certifications and do not verify wastewater treatment infrastructure or water management practices. The claim requires evidence of the treatment system itself, not organic status, so the confirmed certifications do not type-match this claim. Under STEP 2 AMBER criterion, specific claims without a type-matching confirmed registry receive AMBER.",Yes
Danival,Sustainability,general,"La réduction des consommations : eau, énergie (gaz et électricité), papier, etc.","Reduction of consumption: water, energy (gas and electricity), paper, etc.",FR,0.9,Yes,Yes,Yes,Yes,Yes,,"Company claim about reducing consumption of water, energy and paper.",https://danival.fr/nos-engagements/la-protection-de-lenvironnement-et-de-la-biodiversite/,danival.json,No,No,No,No,Yes,Yes,AMBER,AMBER - specific commitment named but no type-matching registry confirmed,"The claim names a concrete, verifiable action (reduction of water, energy, paper consumption) with specificity about what is being reduced. However, no confirmed registry matches this environmental performance claim: BIOPARTENAIRE and BioED are organic/fair-trade certifications that do not verify consumption reduction commitments, and the relevant environmental management registries (EMAS, EU Organic) are not confirmed. Per STEP 2 AMBER criterion, specific claims without type-matching registry confirmation require evidence.",No
Danival,Sustainability,carbon,"Le choix d'énergie renouvelable : installation de 1 100 m2 de panneaux photovoltaïques, recours exclusif à des énergies vertes (issue d'énergies renouvelables d'origine photovoltaïque, hydraulique ou éolienne).","The choice of renewable energy: installation of 1,100 m² of photovoltaic panels, exclusive use of green energy (from renewable energy of photovoltaic, hydraulic or wind origin).",FR,0.95,Yes,Yes,Yes,Yes,Yes,,Faithful energy-related environmental claim about photovoltaics and exclusive use of green energy.,https://danival.fr/nos-engagements/la-protection-de-lenvironnement-et-de-la-biodiversite/,danival.json,No,No,No,No,Yes,Yes,AMBER,"AMBER - specific detail named, but no type-matching registry confirmed for renewable energy/carbon claims","The claim names concrete, measurable actions (1,100 m² of solar panels, exclusive use of renewable energy from photovoltaic/hydro/wind sources) with specific detail that satisfies BOUNDARY rule 1. However, the confirmed registries (BIOPARTENAIRE, BioED) are organic/agriculture-focused and do not verify carbon or renewable energy claims; EMAS (the relevant registry for energy/emissions) is not confirmed. Per GREEN vs AMBER BOUNDARY rule 2, a specific claim without the type-matching registry confirmation is AMBER, not GREEN.",Yes
Danival,Sustainability,certification,"DANIVAL fait parties des entreprises bio de la société Ecotone, très engagée dans la RSE : première entreprise alimentaire française à avoir décroché sa labellisation BioED* en 2015, et sa labellisation B Corp* en 2019, et qui a choisi le statut d'entreprise à mission en 2020 en dressant un plan d'engagement pour la biodiversité qui va au-delà des standards de la bio.","DANIVAL is one of the organic companies of the Ecotone group, highly committed to CSR: the first French food company to have obtained its BioED certification in 2015, and its B Corp certification in 2019, and which chose the status of mission-driven company in 2020 by drawing up a biodiversity commitment plan that goes beyond organic standards.",FR,0.97,Yes,Yes,Yes,Yes,Yes,,"Accurately reproduces the page's references to BioED, B Corp and company mission on biodiversity.",https://danival.fr/nos-engagements/la-protection-de-lenvironnement-et-de-la-biodiversite/,danival.json,No,No,No,No,Yes,Yes,AMBER,"AMBER — Specific claim with TYPE-MATCHING registry confirmed, but additional certifications named are not confirmed","The claim names three specific certifications: BioED (confirmed in registry), B Corp (not confirmed), and entreprise à mission status (not a tracked registry). BioED confirmation supports the organic/bio credential, but B Corp is stated as confirmed in 2019 yet the registry shows B Corp as 'Not confirmed' — creating a factual discrepancy. The specific commitment to a biodiversity engagement plan is substantive and concrete, placing this above RED, but the unconfirmed B Corp reference and the gap between the claim's assertion and registry status require evidence verification.",Yes
